instance,n,m,nb_cases,taille,pourcentage_vide_cible,pourcentage_vide_reel,nb_cases_vides,methode,temps,isOptimal,solution_path
filling_5x5_empty50_rep1.txt,5,5,25,5x5,0.5,48.0,12,cplex,2.347519874572754,true,/home/mohamed-bouleghlem/Documents/ENSTA/2A/ro203/Tatham-Galaxies-and-Filling-LP-solver/Filling/res/filling_experiments/solutions/cplex/filling_5x5_empty50_rep1_cplex_solution.txt
filling_5x5_empty50_rep2.txt,5,5,25,5x5,0.5,48.0,12,cplex,0.005944013595581055,true,/home/mohamed-bouleghlem/Documents/ENSTA/2A/ro203/Tatham-Galaxies-and-Filling-LP-solver/Filling/res/filling_experiments/solutions/cplex/filling_5x5_empty50_rep2_cplex_solution.txt
filling_5x5_empty50_rep3.txt,5,5,25,5x5,0.5,48.0,12,cplex,0.012994050979614258,true,/home/mohamed-bouleghlem/Documents/ENSTA/2A/ro203/Tatham-Galaxies-and-Filling-LP-solver/Filling/res/filling_experiments/solutions/cplex/filling_5x5_empty50_rep3_cplex_solution.txt
filling_5x5_empty60_rep1.txt,5,5,25,5x5,0.6,60.0,15,cplex,0.013368844985961914,true,/home/mohamed-bouleghlem/Documents/ENSTA/2A/ro203/Tatham-Galaxies-and-Filling-LP-solver/Filling/res/filling_experiments/solutions/cplex/filling_5x5_empty60_rep1_cplex_solution.txt
filling_5x5_empty60_rep2.txt,5,5,25,5x5,0.6,60.0,15,cplex,0.01731395721435547,true,/home/mohamed-bouleghlem/Documents/ENSTA/2A/ro203/Tatham-Galaxies-and-Filling-LP-solver/Filling/res/filling_experiments/solutions/cplex/filling_5x5_empty60_rep2_cplex_solution.txt
filling_5x5_empty60_rep3.txt,5,5,25,5x5,0.6,60.0,15,cplex,0.01111602783203125,true,/home/mohamed-bouleghlem/Documents/ENSTA/2A/ro203/Tatham-Galaxies-and-Filling-LP-solver/Filling/res/filling_experiments/solutions/cplex/filling_5x5_empty60_rep3_cplex_solution.txt
filling_5x5_empty70_rep1.txt,5,5,25,5x5,0.7,72.0,18,cplex,0.02861618995666504,true,/home/mohamed-bouleghlem/Documents/ENSTA/2A/ro203/Tatham-Galaxies-and-Filling-LP-solver/Filling/res/filling_experiments/solutions/cplex/filling_5x5_empty70_rep1_cplex_solution.txt
filling_5x5_empty70_rep2.txt,5,5,25,5x5,0.7,72.0,18,cplex,0.023886919021606445,true,/home/mohamed-bouleghlem/Documents/ENSTA/2A/ro203/Tatham-Galaxies-and-Filling-LP-solver/Filling/res/filling_experiments/solutions/cplex/filling_5x5_empty70_rep2_cplex_solution.txt
filling_5x5_empty70_rep3.txt,5,5,25,5x5,0.7,72.0,18,cplex,0.02071094512939453,true,/home/mohamed-bouleghlem/Documents/ENSTA/2A/ro203/Tatham-Galaxies-and-Filling-LP-solver/Filling/res/filling_experiments/solutions/cplex/filling_5x5_empty70_rep3_cplex_solution.txt
filling_5x5_empty80_rep1.txt,5,5,25,5x5,0.8,80.0,20,cplex,0.009886980056762695,true,/home/mohamed-bouleghlem/Documents/ENSTA/2A/ro203/Tatham-Galaxies-and-Filling-LP-solver/Filling/res/filling_experiments/solutions/cplex/filling_5x5_empty80_rep1_cplex_solution.txt
filling_5x5_empty80_rep2.txt,5,5,25,5x5,0.8,80.0,20,cplex,0.011134147644042969,true,/home/mohamed-bouleghlem/Documents/ENSTA/2A/ro203/Tatham-Galaxies-and-Filling-LP-solver/Filling/res/filling_experiments/solutions/cplex/filling_5x5_empty80_rep2_cplex_solution.txt
filling_5x5_empty80_rep3.txt,5,5,25,5x5,0.8,80.0,20,cplex,0.01624011993408203,true,/home/mohamed-bouleghlem/Documents/ENSTA/2A/ro203/Tatham-Galaxies-and-Filling-LP-solver/Filling/res/filling_experiments/solutions/cplex/filling_5x5_empty80_rep3_cplex_solution.txt
filling_5x5_empty90_rep1.txt,5,5,25,5x5,0.9,88.0,22,cplex,0.01986384391784668,true,/home/mohamed-bouleghlem/Documents/ENSTA/2A/ro203/Tatham-Galaxies-and-Filling-LP-solver/Filling/res/filling_experiments/solutions/cplex/filling_5x5_empty90_rep1_cplex_solution.txt
filling_5x5_empty90_rep2.txt,5,5,25,5x5,0.9,88.0,22,cplex,0.03512907028198242,true,/home/mohamed-bouleghlem/Documents/ENSTA/2A/ro203/Tatham-Galaxies-and-Filling-LP-solver/Filling/res/filling_experiments/solutions/cplex/filling_5x5_empty90_rep2_cplex_solution.txt
filling_5x5_empty90_rep3.txt,5,5,25,5x5,0.9,88.0,22,cplex,0.028035879135131836,true,/home/mohamed-bouleghlem/Documents/ENSTA/2A/ro203/Tatham-Galaxies-and-Filling-LP-solver/Filling/res/filling_experiments/solutions/cplex/filling_5x5_empty90_rep3_cplex_solution.txt
filling_6x6_empty50_rep1.txt,6,6,36,6x6,0.5,50.0,18,cplex,0.011844873428344727,true,/home/mohamed-bouleghlem/Documents/ENSTA/2A/ro203/Tatham-Galaxies-and-Filling-LP-solver/Filling/res/filling_experiments/solutions/cplex/filling_6x6_empty50_rep1_cplex_solution.txt
filling_6x6_empty50_rep2.txt,6,6,36,6x6,0.5,50.0,18,cplex,0.014313936233520508,true,/home/mohamed-bouleghlem/Documents/ENSTA/2A/ro203/Tatham-Galaxies-and-Filling-LP-solver/Filling/res/filling_experiments/solutions/cplex/filling_6x6_empty50_rep2_cplex_solution.txt
